"","gap","plot","gap_type","count","tph","B_At","B_Pl","B_Sx","B_Ep","B_Fd","x_site_open","trans_tot","x_trans_tot","lai_4_ring","lai_5_ring","ms","ts","wd","gs","sb","fb","sl","rk","df","near_distance","azimuth1","azimuth_T","objectid","aspect_dem11","aspect_dem21","aspect_dem51","aspect_dem101","slope_dem_1m1","slope_dem2m1","slope_dem_5m1","slope_dem_10m1","zonal_unit","ss1","twi_10m","twi_5m","twi_2m","twi_1mfina","dem1","dem2","dem5","dem10","aspect_dem11T","aspect_dem21T","aspect_dem51T","aspect_dem101T","OBJECTID","Join_Count","TARGET_FID","Gap_area"
"198","239",383,"N",3,3000,NA,NA,NA,NA,15,13.37,4.35,14.85,2.35,2.34,0,5,5,25,30,15,0,0,20,0.84,84.81,1.090458764201,383,33.2551,48.5711,24.0802,17.162,7.9721,7.74308,5.95894,5.22366,"IDFdk3",1,7.2978,6.34352,4.15176,3.11242,965.382,965.352,965.445,965.352,1.83623734797202,1.6616901373212,1.9129752316011,1.95547427301572,239,2,239,0.11888059448
"199","31",504,"S",5,5000,NA,NA,NA,NA,12,29,11.88,40.57,1.12,1.21,40,0,5,10,5,40,0,0,0,1.89,303.69,1.55469921561141,504,238.238,223.217,222.211,219.647,4.96126,6.55407,6.03508,5.54684,"IDFdk3",1,4.65303,3.24554,4.54201,3.41721,912.376,912.336,912.516,912.336,0.473607990537061,0.271234513877797,0.259324378460316,0.230009898330248,31,7,31,0.62846481068
"200","35",390,"S",1,1000,NA,NA,NA,NA,21,18.74,9.46,32.31,1.61,1.78,75,0,5,20,0,0,0,0,0,0.72,117.97,0.530990811825669,390,242.823,236.216,251.857,250.928,11.4638,11.2631,10.8869,11.0838,"IDFdk3",1,9.67946,7.44582,3.72429,3.44461,893.339,893.303,893.565,893.303,0.543259144375801,0.443936460827566,0.68861030387687,0.673243929229461,35,2,35,0.1229063575
"201","41",600,"S",1,1000,NA,NA,NA,NA,12,43.98,18.41,62.88,0.47,0.71,30,0,15,20,5,10,10,5,5,2.17,270,1,600,177.674,177.027,165.591,162.897,15.1904,14.4531,16.1843,15.9526,"IDFxm/IDFdk3",4,5.72055,3.27043,3.56632,3.16506,837.628,837.407,838.157,837.407,0.000823918992444383,0.0013459133888718,0.0314559149367509,0.0442223824272702,41,7,41,0.40043797547
"202","48",438,"S",6,6000,NA,NA,NA,NA,6,33.01,14.96,51.08,0.85,1.03,0,0,5,50,25,0,5,5,10,2.27,270.47,1.00820295548752,438,206.537,204.111,199.978,195.319,16.5405,15.4313,18.1541,21.2594,"IDFxm",1,8.91578,5.09635,4.83115,5.65194,789.25,789.077,789.111,789.077,0.10535396695656,0.0872442334100877,0.0601761221816274,0.0355301381923411,48,2,48,0.67029751776
"203","5",18,"S",1,1000,NA,NA,NA,NA,9,20.84,8.73,29.8,1.51,1.71,20,5,30,0,15,20,0,0,10,0.08,168.69,0.0194195554425649,18,174.165,182.485,188.075,197.609,28.1817,36.5047,35.6834,23.7935,"IDFdk3",1,7.00124,7.88523,3.66414,3.5389,862.502,862.331,862.461,862.331,0.00518120856943849,0.000940393126206862,0.00991495676822229,0.0468568401177486,5,18,5,1.97633327563
"204","5",78,"S",3,3000,NA,NA,NA,NA,6,43.35,16.98,57.98,0.61,0.72,5,0,5,5,5,25,0,0,55,3.52,333.43,1.89438856037008,78,272.03,265.938,249.637,247.867,14.7943,13.7044,14.9887,14.4282,"IDFdk3",1,6.12985,4.32787,4.13963,3.65398,877.198,877.272,877.383,877.272,1.03542277170801,0.929164099122239,0.652033295616331,0.623242157109918,5,18,5,1.97633327563
"205","5",93,"S",6,6000,NA,NA,NA,NA,15,27.06,12.3,41.99,1.29,1.29,10,0,30,20,10,15,0,0,15,2.01,284.74,1.25443316297205,93,282.546,275.545,270.607,263.179,11.7201,12.5235,12.4648,11.9935,"IDFdk3",1,5.46777,5.25606,8.96102,5.29747,874.267,874.219,874.515,874.219,1.21722336476933,1.09662750522466,1.0105939503866,0.881232098787642,5,18,5,1.97633327563
"206","5",163,"S",2,2000,NA,NA,NA,NA,27,45.22,16.42,56.07,0.53,0.65,60,0,10,0,10,10,0,0,10,0.13,7.12,1.99228873237546,163,256.532,265.985,279.396,265.589,10.0371,9.44701,11.2952,11.1145,"IDFdk3",1,8.32942,5.55165,5.96401,5.78027,879.832,879.863,879.781,879.863,0.767097746338026,0.929982366991726,1.16325708611355,0.923089552901472,5,18,5,1.97633327563
"207","5",221,"S",1,1000,NA,NA,NA,NA,24,32.49,10.59,36.17,0.89,1.01,0,0,20,35,10,15,0,10,10,0.12,113.46,0.601891256904938,221,226.517,217.735,217.661,223.634,22.6607,23.1787,19.8028,17.389,"IDFdk3",1,4.16597,3.95905,3.61897,4.16479,899.01,898.823,898.965,898.823,0.311860677510964,0.209150175245379,0.208360397108382,0.276237494517857,5,18,5,1.97633327563
"208","5",333,"S",2,2000,NA,NA,NA,NA,NA,49.69,18.29,62.46,0.36,0.53,0,0,5,40,15,20,10,0,10,0.46,170.66,0.0132573448252543,333,245.458,255.209,252.331,255.066,16.5335,13.4709,12.9211,11.2439,"IDFdk3",8,7.07074,7.85374,10.0071,10.3701,874.225,874.213,874.021,874.213,0.584639832370009,0.744706113477769,0.696482423014923,0.742293793042552,5,18,5,1.97633327563
"209","5",415,"S",5,5000,NA,NA,NA,NA,12,26.22,9.74,33.26,1.26,1.26,45,0,0,30,5,15,0,0,5,2.34,304.99,1.57343345861323,415,246.006,262.721,255.611,264.099,10.2309,11.5459,12.7874,12.3088,"IDFdk3",1,6.66971,6.12665,8.67741,2.85349,875.329,875.361,875.586,875.361,0.593359025410823,0.873298948226168,0.751496072034849,0.897190102389172,5,18,5,1.97633327563
"210","52",232,"S",1,1000,NA,NA,NA,NA,12,23.42,8.47,28.92,1.31,1.53,0,0,0,80,5,15,0,0,0,2,205.4,0.0966647071366993,232,188.443,186.439,189.364,184.388,9.87263,11.243,12.2173,12.5257,"IDFxm",1,10.9235,11.9266,3.22161,3.61499,791.358,791.22,791.415,791.22,0.0108375797070758,0.00630818554669643,0.0133254124126915,0.002931201645334,52,4,52,0.30794144081
"211","52",579,"S",3,3000,NA,NA,NA,NA,18,69.6,26.73,91.29,0,0.1,5,0,25,60,5,0,0,0,5,0.29,0,2,579,201.335,197.042,191.894,184.388,10.3277,10.8166,12.0825,12.5257,"IDFxm",1,5.7185,3.56485,2.06488,3.67952,792.16,792.1,792.173,792.1,0.0685308437833179,0.0439098206038674,0.0214694266117376,0.002931201645334,52,4,52,0.30794144081
"212","54",44,"S",1,1000,NA,NA,NA,NA,21,30.08,10.34,35.3,1.13,1.13,5,0,5,15,25,10,30,5,5,0.51,227.44,0.323638087937541,44,235.033,230.396,231.314,229.575,28.4831,28.1204,27.5898,26.3904,"IDFxm",1,10.2257,8.67195,3.29118,3.61405,784.223,784.023,783.899,784.023,0.426895456466815,0.362522219832651,0.374948057450128,0.351547876872688,54,2,54,0.12172562617
"213","55",119,"S",2,2000,NA,NA,NA,NA,27,34.77,16.5,56.36,0.74,1.07,60,0,15,15,0,0,0,0,10,1.13,23.96,1.91382919073846,119,220.088,219.313,218.263,215.934,28.7661,30.0876,31.1623,29.1129,"IDFxm",1,4.96572,4.36627,6.39815,3.11094,782.272,781.856,783.016,781.856,0.234943710921607,0.226303519752445,0.214823557293573,0.190306462517996,55,2,55,0.19292078952
"214","57",11,"S",1,1000,NA,NA,NA,NA,15,32.01,13.48,46.05,0.96,1,20,0,30,20,5,5,10,5,5,2.25,187.63,0.0088538449029788,11,289.349,279.774,280.176,275.692,29.9397,25.0652,22.8688,18.0477,"IDFxm",1,3.63854,2.94799,3.69753,4.10836,778.156,778.075,777.839,778.075,1.33132142101831,1.1697623177366,1.1766724659038,1.09918081280846,57,12,57,1.63200854446
"215","57",24,"S",15,15000,NA,NA,NA,NA,9,27.4,11.96,40.83,1.22,1.18,0,0,35,5,10,5,0,0,45,3.44,149.39,0.139346830592795,24,293.585,272.071,299.127,285.17,13.0408,9.62772,8.43518,7.45481,"IDFxm",1,5.65428,5.34371,2.31353,2.79809,783.823,783.808,783.431,783.808,1.40010911563829,1.03613789848178,1.48674708186847,1.26168386126869,57,12,57,1.63200854446
"216","57",55,"S",6,6000,NA,NA,NA,NA,27,34.37,16.77,57.28,0.91,0.98,55,0,15,10,0,5,0,0,15,0.48,21.8,1.92848582688091,55,262.433,268.306,269.076,272.079,17.1207,17.3668,16.9356,17.8236,"IDFxm",1,6.47689,6.84841,3.11952,4.16247,776.117,776.192,775.789,776.192,0.868314530815463,0.97043842974114,0.983873856734014,1.03627743326709,57,12,57,1.63200854446
"217","57",357,"S",2,2000,NA,NA,NA,NA,24,39.88,18.5,63.17,0.79,0.8,40,0,20,5,0,5,0,0,30,1.74,56.31,1.55469921561141,357,253.894,260.637,263.541,261.421,10.7919,12.9692,13.7055,11.6961,"IDFxm",1,9.83947,5.47283,5.95235,5.45048,774.916,774.957,775.064,774.957,0.722584735660607,0.837311172272851,0.887507800264644,0.850827064733524,57,12,57,1.63200854446
"218","57",372,"S",2,2000,NA,NA,NA,NA,6,38.12,13.54,46.24,0.76,0.83,0,0,45,30,10,10,0,0,5,4.9,230.59,0.365134629014933,372,199.466,201.371,189.701,184.49,17.6242,16.0827,14.869,13.488,"IDFxm",1,6.97192,7.5488,4.39823,4.83557,777.296,777.214,777.431,777.214,0.0571605899114445,0.0687596226695345,0.0142994717557056,0.0030689877553749,57,12,57,1.63200854446
"219","57",374,"S",1,1000,NA,NA,NA,NA,18,34.67,15.18,51.84,1.03,0.92,0,0,10,15,0,15,0,0,60,0.03,56.31,1.55469921561141,374,258.001,264.43,263.541,261.421,14.925,14.7497,13.7055,11.6961,"IDFxm",1,8.67617,6.52391,8.63604,11.1623,775.191,775.232,775.064,775.232,0.792105381110109,0.902938213441565,0.887507800264644,0.850827064733524,57,12,57,1.63200854446
"220","57",510,"S",1,1000,NA,NA,NA,NA,6,29.98,11.77,40.21,1.06,1.37,0,0,20,55,5,5,15,0,0,4.45,318.06,1.74384512980702,510,196.509,208.105,210.832,212.894,13.3677,12.3182,12.6985,13.9458,"IDFxm",1,7.49166,7.89432,3.95168,3.16494,783.051,782.893,782.984,782.893,0.0412248899866091,0.117914240881887,0.141326215706295,0.160323258974036,57,12,57,1.63200854446
"221","57",538,"S",1,1000,3,NA,NA,NA,21,34.77,15.43,52.69,0.83,1.01,40,0,10,5,10,25,0,0,10,0.81,138.01,0.256738400519874,538,272.333,282.962,281.189,278.152,8.17175,7.91694,5.90726,6.03341,"IDFxm",1,3.82266,6.48497,2.08626,1.22133,789.607,789.654,789.618,789.654,1.04070728050237,1.2243047782179,1.19404601777149,1.14179969075508,57,12,57,1.63200854446
"222","57",590,"S",6,6000,NA,NA,NA,NA,21,32.07,13.7,46.8,0.83,1.07,0,0,55,5,5,15,0,0,20,2.84,65.96,1.40737431894884,590,244.478,256.442,246.316,230.162,13.4611,11.5944,9.76102,9.1253,"IDFxm",1,9.35204,3.58708,4.4323,2.29305,775.061,774.946,775.209,774.946,0.569142367066563,0.765570434635598,0.598307940246532,0.359380896405268,57,12,57,1.63200854446
"223","61",23,"S",1,1000,NA,NA,NA,NA,9,32.48,12.65,43.19,0.87,1.1,0,0,10,55,20,10,0,0,5,3.32,93.74,0.934771031001929,23,238.184,242.811,244.391,251.561,2.90451,5.12525,5.832,7.28599,"IDFxm",1,4.43947,3.80133,4.31216,3.58789,794.098,794.098,794.055,794.098,0.472806890240456,0.543072837049762,0.567772597007258,0.683705156813255,61,3,61,0.41545898169
"224","63",293,"S",1,1000,NA,NA,NA,NA,12,26.34,9.64,32.92,1.21,1.29,40,5,15,5,5,20,0,0,10,0.71,50.19,1.6402437805056,293,210.984,203.438,209.583,211.195,8.32607,8.54914,9.89199,10.0555,"IDFxm",8,6.68229,8.88265,9.14918,7.24399,747.66,747.61,747.63,747.61,0.142688906958707,0.0825089745976818,0.130358553267627,0.144590536711897,63,1,63,0.1516
"225","65",225,"S",1,1000,NA,NA,NA,NA,36,34.28,15.99,54.62,0.91,0.95,30,5,25,30,5,5,0,0,0,0.14,293.2,1.39394190959095,225,190.285,179.552,194.729,190.061,3.76456,2.63375,3.41435,3.87435,"IDFxm",1,5.12464,4.43168,3.64679,4.03909,788.684,788.644,788.655,788.644,0.016068185473747,3.05688115671554e-05,0.0328608095549817,0.0153776797623215,65,4,65,0.5953991811
"226","70",7,"S",4,4000,NA,NA,NA,NA,30,34.03,14.25,48.67,0.98,1.22,65,0,0,30,0,5,0,0,0,0.68,181.31,0.000261365590925711,7,78.0214,27.208,24.8195,30.0493,4.12813,5.79269,8.18119,8.14233,"IDFxm",8,7.0683,5.75658,5.94059,5.16795,749.166,749.242,749.032,749.242,1.20754633774539,1.88935254171104,1.90763466997347,1.86559485958749,70,4,70,0.17140294673
"227","70",148,"S",10,10000,NA,NA,NA,NA,15,28.45,12.87,43.95,1.2,1.31,5,0,50,15,10,0,5,0,15,0.58,315,1.70710678118655,148,221.502,331.671,4.51128,27.9414,2.45813,1.80715,2.12037,2.2061,"IDFxm",8,4.32251,3.44259,3.497,3.38748,745.518,745.513,745.505,745.513,0.251067409470345,1.88023728313205,1.99690186792494,1.88342728909081,70,4,70,0.17140294673
"228","70",305,"S",1,1000,NA,NA,NA,NA,21,35.99,12.91,44.09,0.75,1.01,30,0,15,35,15,5,0,0,0,3.1,76.04,1.24124444249413,305,39.8691,46.2143,24.3876,26.7381,10.3152,8.62984,7.31515,4.74334,"IDFxm",8,6.1501,5.92181,4.29134,3.91755,745.971,746.12,746.017,746.12,1.76751097834181,1.69196301389388,1.91077304388063,1.89307240697738,70,4,70,0.17140294673
"229","70",592,"S",3,3000,NA,NA,NA,NA,9,33.39,14.95,51.07,1.01,1.08,35,0,0,50,0,15,0,0,0,0.1,315,1.70710678118655,592,25.9357,43.7634,19.6286,23.1149,12.4568,7.57444,10.09,9.91551,"IDFxm",8,5.10604,6.02444,5.67873,4.38403,747.87,747.987,747.788,747.987,1.89928544078524,1.72220221529839,1.94188989002737,1.9197194373605,70,4,70,0.17140294673
"230","73",282,"N",1,1000,NA,NA,NA,NA,12,31.62,15.14,51.71,1.12,1.05,35,0,20,25,5,10,0,0,5,0.78,225,0.292893218813452,282,296.975,301.891,290.049,292.821,8.28857,5.94184,9.83719,10.9828,"IDFdk3",1,10.0877,6.1674,2.82528,4.59249,949.591,949.667,949.476,949.667,1.4536016815976,1.5283049720427,1.34282365393255,1.38785344090805,73,1,73,0.15067074433
"231","75",233,"S",5,5000,NA,NA,18,NA,NA,46.93,18.03,61.56,0.51,0.58,65,0,15,5,0,0,0,0,15,0.78,192.53,0.023817454220281,233,100.126,128.601,139.977,117.599,3.4457,3.69798,2.09915,2.17989,"IDFdk3",1,8.24498,5.43027,5.5521,2.69299,960.833,960.817,960.782,960.817,0.824186538607564,0.376106763280221,0.234213650079435,0.536719432121002,75,3,75,0.25368931101
"232","75",473,"S",1,1000,NA,NA,NA,NA,3,28.52,13.74,46.92,1.12,1.23,0,0,10,5,0,0,0,0,85,0.09,123.69,0.445300784388595,473,297.245,161.127,107.39,105.162,2.84476,0.819593,2.15908,1.96404,"IDFdk3",1,9.9869,5.38232,5.89769,2.78154,959.732,959.671,959.691,959.671,1.45779633199247,0.0537621037376376,0.701125758653599,0.738450902152723,75,3,75,0.25368931101
"233","76",47,"S",1,1000,3,3,NA,NA,15,19.56,6.7,22.9,1.89,1.85,10,5,10,40,10,20,0,0,5,0,180,0,47,214.451,190.443,165.952,163.078,4.00152,2.58222,2.5497,2.40676,"IDFdk3",1,4.30343,3.57608,2.52799,1.71731,957.727,957.684,957.751,957.684,0.175389715781196,0.0165642842643481,0.0299072862090644,0.0432981081027368,76,16,76,1.23202352118
"234","76",61,"S",11,11000,NA,NA,3,NA,6,31.87,15.43,52.71,0.95,1.38,0,0,15,30,30,20,0,0,5,1.27,314.8,1.70463420996359,61,177.955,128.22,150.656,163.177,0.128256,1.51249,2.62922,2.21301,"IDFdk3",1,12.533,5.96139,5.83899,5.92503,957.378,957.383,957.422,957.383,0.000636891215937352,0.381317326518902,0.128306803421418,0.0427966043967911,76,16,76,1.23202352118
"235","76",123,"S",25,25000,NA,NA,9,NA,NA,28.38,12.47,42.59,1.14,1.34,0,0,0,60,5,30,0,0,5,0.87,250.17,0.660769482192071,123,75.5482,117.672,166.32,173.641,3.90389,1.73889,2.20394,2.22415,"IDFdk3",1,7.78879,4.13127,3.02221,4.98894,957.998,958.037,958.036,958.037,1.24956546261027,0.535590694715435,0.0283682670853261,0.00615256978642809,76,16,76,1.23202352118
"236","76",172,"S",1,1000,NA,NA,9,NA,NA,22.67,9.72,33.19,1.53,1.62,10,10,15,25,10,25,0,0,5,0.11,225,0.292893218813452,172,353.227,118.694,120.431,145.726,0.601581,1.02413,1.23186,1.08354,"IDFdk3",1,10.1829,6.00786,4.69671,2.86039,958.638,958.682,958.662,958.682,1.99302119440803,0.519868359721231,0.493499645164587,0.173646070559317,76,16,76,1.23202352118
"237","76",269,"S",4,4000,3,3,NA,NA,NA,18.72,7.96,27.17,2.07,2.1,0,0,10,30,25,30,0,0,5,4.52,298.23,1.47301214948016,269,332.875,273.374,168.808,170.026,2.26736,0.719554,1.33567,1.58229,"IDFdk3",1,7.57549,5.4579,10.3386,5.2755,958.346,958.348,958.319,958.348,1.89001395091241,1.05885338062052,0.0190177339814154,0.0151135493435285,76,16,76,1.23202352118
"238","76",327,"S",2,2000,NA,NA,NA,NA,NA,16.66,7.39,25.25,1.89,1.83,10,5,10,25,20,25,0,0,5,1.15,351.48,1.98896420789088,327,89.4537,119.974,120.431,145.726,1.36038,0.568074,1.23186,1.08354,"IDFdk3",1,4.89129,5.73352,4.46653,4.6081,958.656,958.659,958.662,958.659,1.00953458923537,0.500393041329106,0.493499645164587,0.173646070559317,76,16,76,1.23202352118
"239","76",339,"N",3,3000,6,3,NA,NA,3,28.06,11.2,38.26,1.25,1.39,50,0,20,0,5,0,0,0,25,1.77,90,1,339,218.157,317.42,16.8555,342.194,2.11907,1.54591,0.353632,0.50147,"IDFdk3",1,7.10909,6.48191,6.27207,8.61063,958.789,958.799,958.779,958.799,0.213679217887533,1.73633331655531,1.95703907556476,1.95209737518409,76,16,76,1.23202352118
"240","76",359,"S",11,11000,NA,NA,3,NA,NA,21.51,8.82,30.14,1.55,1.64,15,5,20,15,15,20,0,0,10,1.65,172.25,0.00913410261311787,359,210.439,198.815,174.859,162.819,4.39887,3.71287,2.38753,2.18067,"IDFdk3",1,9.46658,8.08552,5.27448,8.66871,957.529,957.517,957.548,957.517,0.137830976834485,0.0534351412862182,0.00402280102595143,0.0446236299010873,76,16,76,1.23202352118
"241","76",367,"N",5,5000,NA,NA,NA,NA,3,15.96,6.2,21.19,1.83,1.93,15,0,20,25,10,20,0,0,10,0.28,9.46,1.98640058614185,367,150.121,164.873,169.945,174.681,5.72462,3.65011,2.45934,2.0041,"IDFdk3",1,5.99646,7.86135,2.92297,3.21912,956.579,956.534,956.619,956.534,0.1329206039972,0.0346502361731867,0.0153593909806429,0.00430598781000535,76,16,76,1.23202352118
"242","76",476,"S",1,1000,NA,NA,NA,6,30,22.96,11.49,39.25,1.43,1.66,15,5,10,15,10,15,0,0,30,0.34,71.57,1.31614582397381,476,192.344,191.049,180.166,180.436,3.46527,2.56175,2.05094,1.87635,"IDFdk3",1,5.63831,4.92566,5.09265,3.36222,955.67,955.662,955.744,955.662,0.0231183092422219,0.0185363575221962,4.19701587395238e-06,2.89531368007356e-05,76,16,76,1.23202352118
"243","76",512,"S",3,3000,6,NA,9,NA,3,15.58,6.26,21.38,2.17,2.47,5,0,25,15,20,15,15,0,5,0.71,138.75,0.248160192521022,512,212.987,199.518,174.021,175.35,4.32863,2.43888,1.39016,1.05871,"IDFdk3",1,6.74135,7.32314,6.6104,5.74397,958.722,958.727,958.723,958.727,0.161205878966014,0.0574634239412579,0.00543985975000327,0.00329148784441313,76,16,76,1.23202352118
"244","76",547,"S",1,1000,NA,NA,NA,NA,12,21.25,6.22,21.24,1.51,2.06,0,0,20,40,20,10,5,0,5,2.61,228.95,0.343282612548269,547,119.587,148.891,163.016,172.634,5.00959,3.10099,3.03857,3.29671,"IDFdk3",1,6.48221,6.80851,5.99927,4.43841,955.389,955.366,955.288,955.366,0.506255428269766,0.143814062828675,0.0436136357431394,0.00825258337824986,76,16,76,1.23202352118
"245","8",81,"S",1,1000,NA,NA,NA,NA,15,36.32,11.32,38.67,0.95,0.9,55,0,5,10,0,20,0,0,10,3.01,124.09,0.439505537767488,81,353.805,358.074,337.713,341.675,43.0677,55.8471,15.6447,25.3846,"IDFdk3",8,7.90235,6.51753,5.70816,2.9222,871.597,872.374,870.864,872.374,1.99416038490859,1.99943506769549,1.92529579044155,1.94928838221307,8,5,8,0.77892777768
"246","8",127,"S",1,1000,NA,NA,NA,NA,9,38.95,16.21,55.35,0.71,0.8,5,0,30,10,5,5,0,0,45,2.6,95.97,0.895992281483809,127,242.443,247.93,257.824,273.259,13.5445,12.782,13.3114,13.9289,"IDFdk3",1,4.75418,4.74608,4.56935,4.44907,881.159,881.019,881.24,881.019,0.537369183613497,0.624260917667156,0.789084641084523,1.05684961386019,8,5,8,0.77892777768
"247","8",389,"S",1,1000,NA,NA,NA,NA,6,41.68,17.7,60.45,0.48,0.87,45,0,5,5,20,20,0,0,5,3.3,36.4,1.80489379735591,389,349.031,346.628,345.157,338.021,70.8764,66.3259,65.1425,40.8899,"IDFdk3",1,9.66776,9.66284,5.62744,3.78655,868.762,869.203,867.148,869.203,1.98173027736473,1.97288901543631,1.96663140645676,1.92732109277405,8,5,8,0.77892777768
"248","83",298,"N",48,48000,NA,NA,3,3,6,27.97,10.71,36.58,1.23,1.31,20,5,0,35,10,25,0,0,5,0.01,225,0.292893218813452,298,161.537,168.498,148.09,150.974,5.01585,3.92363,3.74639,4.09715,"IDFdk3",1,6.46859,6.80392,5.9474,3.65911,951.537,951.509,951.508,951.509,0.0514716361371039,0.0200822552299302,0.151120555189315,0.125600382531584,83,1,83,0.2027589935
"249","84",527,"N",2,2000,3,NA,12,NA,18,18.06,9.03,30.85,1.79,1.76,10,0,5,35,5,15,0,0,30,1.22,351.72,1.98957611860265,527,260.277,213.909,161.254,152.489,5.57476,4.64426,2.9504,2.66149,"IDFdk3",1,5.82136,5.65801,5.34273,5.80346,953.396,953.388,953.353,953.388,0.831114947288403,0.170075335540985,0.0530474321044624,0.113077832538062,84,1,84,0.1696675665
"250","85",12,"N",10,10000,NA,NA,3,NA,6,38.89,12.68,43.31,0.61,0.86,5,5,10,45,10,20,0,0,5,0.54,319.47,1.76006581117784,12,191.758,187.821,175.844,177.647,3.86373,3.24329,3.18372,2.91987,"IDFdk3",1,5.90929,4.11277,3.54172,4.28596,953.144,953.1,953.222,953.1,0.0209829708112369,0.00930196842942199,0.00262957396100227,0.000843155262193696,85,4,85,0.89853289098
"251","85",206,"N",22,22000,NA,NA,6,3,21,19.42,9.37,32.01,1.64,1.64,30,5,5,30,10,15,0,0,5,0.58,114.78,0.580864817219387,206,112.627,112.561,134.418,153.593,6.22482,5.0359,4.01696,4.41371,"IDFdk3",1,7.254,5.37629,3.99782,2.9621,949.881,949.857,949.98,949.857,0.615269667460409,0.616333175579206,0.300112235805176,0.104342568880191,85,4,85,0.89853289098
"252","85",502,"N",6,6000,NA,3,3,NA,NA,34.54,14.11,48.2,0.92,1,35,5,5,5,15,25,0,0,10,0.53,353.66,1.99388410423792,502,106.826,114.879,160.325,144.214,1.25458,1.28124,2.31811,2.1212,"IDFdk3",1,6.63875,6.44479,4.76459,4.26643,952.181,952.168,952.188,952.168,0.710533815021488,0.579296663899966,0.0583824592601719,0.188793273100597,85,4,85,0.89853289098
"253","87",523,"N",1,1000,NA,NA,NA,NA,3,18.14,7.34,25.08,2.08,1.88,0,0,15,60,5,10,0,0,10,1.43,282.53,1.21695077163962,523,25.9012,7.62142,108.712,121.287,1.26627,0.862878,1.2595,1.39771,"IDFdk3",1,6.16195,8.53609,6.5958,7.33798,951.994,952.003,952.005,952.003,1.89954863040262,1.99116602699605,0.679188633190939,0.48067477205015,87,2,87,0.1328925975
"254","88",266,"S",1,1000,NA,NA,NA,3,NA,49.43,18.68,63.79,0.44,0.6,0,0,10,5,5,10,0,0,70,0.62,202.12,0.0736027526152007,266,116.726,103.198,134.821,123.076,7.06417,6.4658,5.32404,5.95609,"IDFdk3",1,3.89002,3.13664,2.49003,2.42367,939.611,939.613,939.8,939.613,0.550275648583804,0.771683114343223,0.295105766113002,0.454248989680189,88,4,88,0.2739432475
"255","88",375,"S",33,33000,NA,NA,NA,NA,9,29.08,9.27,31.65,1.23,1.15,55,0,0,10,10,20,0,0,5,0.49,348.69,1.98058044455744,375,105.688,121.695,80.2486,103.189,6.2327,7.73555,10.1927,7.90318,"IDFdk3",1,6.12848,9.55061,4.68368,4.06119,940.91,940.888,940.662,940.888,0.729601185645477,0.474602598204346,1.16937358547594,0.771836047827769,88,4,88,0.2739432475
"256","88",539,"N",2,2000,NA,NA,NA,NA,NA,23.58,9.57,32.69,1.78,1.67,10,0,0,50,15,20,0,0,5,0.07,341.57,1.94871060813291,539,50.6559,54.9492,71.3153,98.3432,14.287,13.005,8.28002,6.26118,"IDFdk3",1,4.83381,4.70122,2.79048,3.14518,937.371,937.48,937.549,937.48,1.63397630217994,1.57430249334198,1.32036004050532,0.854897755234313,88,4,88,0.2739432475
"257","88",550,"N",9,9000,NA,NA,NA,NA,12,24.43,11.17,38.13,1.42,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,73.45,1.28485196451803,550,186.956,184.785,174.969,155.207,9.92873,10.6733,9.53702,8.15615,"IDFdk3",1,7.27649,6.99999,6.09317,3.75154,941.224,941.169,941.086,941.169,0.00736055210242581,0.00348526809186078,0.00385260351250538,0.0921712825028261,88,4,88,0.2739432475
"258","9",223,"S",1,1000,NA,NA,NA,NA,3,38.93,17.33,59.18,0.71,0.78,50,0,10,20,5,10,0,0,5,0.91,315,1.70710678118655,223,291.685,283.389,275.469,262.536,12.5021,12.1556,11.2526,12.0216,"IDFdk3",1,11.4392,5.16981,3.93221,2.59818,842.199,842.276,842.201,842.276,1.36950349826717,1.23156113966279,1.09530717734596,0.870096776682383,9,1,9,0.12735993143
"259","90",205,"N",3,3000,NA,NA,6,NA,21,15.54,5.33,18.19,2.04,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,131.94,0.331647979832207,205,165.732,137.065,158.432,147.603,2.4703,3.08351,1.94053,1.93049,"IDFdk3",1,5.16838,5.12959,5.90118,3.97591,951.958,951.959,952.015,951.959,0.030846469459305,0.267873066579032,0.0700180595981471,0.155644019830006,90,2,90,0.5024190574
"260","95",560,"S",1,1000,NA,NA,NA,NA,18,34.12,13.4,45.75,1.07,0.96,5,0,5,30,10,25,0,0,25,0.37,147.99,0.152044405118922,560,124.982,137.714,145.002,146.816,6.7482,6.19694,6.87977,6.41207,"IDFdk3",1,5.7105,6.75775,3.5531,2.94841,944.536,944.514,944.702,944.514,0.426680936154035,0.260204479123119,0.180827934615416,0.163082810671523,95,4,95,0.4787791712
"261","98",236,"S",10,10000,NA,NA,NA,NA,24,31.96,11.27,38.49,0.94,1.11,25,0,5,55,0,5,10,0,0,0.15,116.57,0.55270915158129,236,162.992,160.312,156.27,162.756,34.3491,38.5427,38.0222,38.7453,"IDFxm/IDFdk3",4,6.28199,3.73659,3.94794,3.86797,848.842,848.457,848.614,848.457,0.0437360761497554,0.0584588747714095,0.0845479915315804,0.0449490070182388,98,5,98,1.08874605706
