,gap,plot,gap_type,spp,count,tph,vrp_baf3,n,baf,x_site_open,trans_tot,x_trans_tot,lai_4_ring,lai_5_ring,ms,ts,wd,gs,sb,fb,sl,rk,df,near_distance,azimuth1,azimuth_T,objectid,aspect_dem11,aspect_dem21,aspect_dem51,aspect_dem101,slope_dem_1m1,slope_dem2m1,slope_dem_5m1,slope_dem_10m1,zonal_unit,ss1,twi_10m,twi_5m,twi_2m,twi_1mfina,dem1,dem2,dem5,dem10,aspect_dem11T,aspect_dem21T,aspect_dem51T,aspect_dem101T,OBJECTID,Join_Count,TARGET_FID,Gap_area
231,203,245,N,Ep,2,2000,1Ep,1,3,28.27,13.8,47.12,1.31,1.39,10,0,10,35,5,35,0,0,0,2.16,11.48,1.979994237,245,349.549,2.20629,8.30851,13.8602,8.15996,6.36153,11.1434,10.2163,IDFdk3,1,4.45672,4.43365,3.88945,3.71116,941.978,941.998,941.756,941.998,1.983410398,1.999258696,1.989504337,1.97088312,203,1,203,0.196088592
232,203,245,N,Fd,5,5000,NA,NA,NA,28.27,13.8,47.12,1.31,1.39,10,0,10,35,5,35,0,0,0,2.16,11.48,1.979994237,245,349.549,2.20629,8.30851,13.8602,8.15996,6.36153,11.1434,10.2163,IDFdk3,1,4.45672,4.43365,3.88945,3.71116,941.978,941.998,941.756,941.998,1.983410398,1.999258696,1.989504337,1.97088312,203,1,203,0.196088592
233,203,245,N,Sx,1,1000,2Sx,2,6,28.27,13.8,47.12,1.31,1.39,10,0,10,35,5,35,0,0,0,2.16,11.48,1.979994237,245,349.549,2.20629,8.30851,13.8602,8.15996,6.36153,11.1434,10.2163,IDFdk3,1,4.45672,4.43365,3.88945,3.71116,941.978,941.998,941.756,941.998,1.983410398,1.999258696,1.989504337,1.97088312,203,1,203,0.196088592
234,204,401,S,Fd,9,9000,3Fd,3,9,28.95,13.9,47.48,1.28,1.23,5,0,5,50,20,15,0,0,5,1.91,104.04,0.757400769,401,6.45042,24.0671,18.445,19.8449,7.70794,7.95762,7.18393,7.60072,IDFdk3,1,10.1021,6.66654,9.6853,11.0215,953.415,953.501,953.204,953.501,1.993669442,1.913068496,1.948627809,1.940615027,204,2,204,0.140092964
235,204,48,S,Fd,1,1000,2Fd,2,6,37.16,14.74,50.32,0.92,0.92,0,0,0,40,25,30,0,0,5,3.56,347.38,1.975840556,48,355.997,359.239,19.4854,19.788,10.3287,7.0353,7.28021,7.44233,IDFdk3,1,3.80268,3.59903,3.35052,3.14749,952.954,953.075,952.91,953.075,1.997560396,1.999911796,1.942726521,1.940951693,204,2,204,0.140092964
236,205,106,S,Fd,1,1000,2Fd,2,6,46.11,19.15,65.39,0.79,0.65,20,0,25,15,0,25,0,0,15,0.3,156.04,0.086170809,106,349.826,1.16361,19.852,15.022,8.91939,8.54707,7.09848,6.49231,IDFdk3,1,6.43834,6.81667,3.85373,4.09347,960.655,960.687,960.533,960.687,1.984275865,1.999793783,1.940572953,1.965826376,205,8,205,1.111797978
237,205,584,S,Fd,8,8000,3Fd,3,9,33.79,13.2,45.08,1.15,1.02,10,5,10,25,15,30,0,0,5,1.47,240.18,0.502723162,584,354.668,359.542,7.84988,9.57896,9.28624,10.7406,9.64498,9.85822,IDFdk3,1,4.27545,4.26562,8.23201,3.50203,945.245,945.368,945.336,945.368,1.995672953,1.999968051,1.990629315,1.986057211,205,8,205,1.111797978
238,205,584,S,Sx,1,1000,NA,NA,NA,33.79,13.2,45.08,1.15,1.02,10,5,10,25,15,30,0,0,5,1.47,240.18,0.502723162,584,354.668,359.542,7.84988,9.57896,9.28624,10.7406,9.64498,9.85822,IDFdk3,1,4.27545,4.26562,8.23201,3.50203,945.245,945.368,945.336,945.368,1.995672953,1.999968051,1.990629315,1.986057211,205,8,205,1.111797978
239,205,588,S,Fd,7,7000,5Fd,5,15,35.93,16.44,56.15,0.97,0.94,10,5,5,25,5,40,0,0,10,3.32,308.48,1.622241417,588,342.414,342.802,355.988,358.711,11.9211,8.36942,10.5153,11.2528,IDFdk3,1,6.65834,6.02234,5.41958,5.84791,944.316,944.382,944.016,944.382,1.953264522,1.955288684,1.997549419,1.999746947,205,8,205,1.111797978
240,206,111,S,Fd,17,17000,4Fd,4,12,36.98,17.03,58.16,0.92,0.88,45,0,0,10,0,35,5,0,5,2.67,63.43,1.447290848,111,333.508,330.346,359.305,357.976,11.5294,8.42326,10.2344,10.5153,IDFdk3,1,5.77432,5.77907,5.13258,5.57106,947.37,947.522,947.182,947.522,1.894996654,1.869029014,1.999926432,1.999376121,206,6,206,0.620467293
241,206,138,S,Fd,6,6000,4Fd,4,12,24.36,9.21,31.44,1.27,1.35,50,0,10,15,5,10,0,0,10,1.33,8.49,1.989041646,138,12.7067,9.71309,4.58595,0.702935,12.9272,11.7212,10.0555,9.52724,IDFdk3,1,5.87613,4.33029,3.60615,5.95195,951.277,951.338,950.935,951.338,1.975508829,1.98566495,1.996798515,1.999924743,206,6,206,0.620467293
242,206,319,S,Fd,2,2000,2Fd ,2,6,24.49,11.01,37.6,1.23,1.4,10,0,5,50,5,25,0,0,5,1.04,164.05,0.038498131,319,311.692,356.771,343.016,348.861,3.83346,3.48072,5.36045,6.04062,IDFdk3,1,7.08828,6.01706,4.72647,3.28498,960.46,960.452,960.33,960.452,1.665126098,1.998412382,1.956386364,1.981161391,206,6,206,0.620467293
243,206,524,S,Fd,4,4000,2Fd,2,6,36.03,16.87,57.6,0.96,0.9,25,0,5,55,5,5,0,0,5,2.56,252.47,0.698794877,524,326.89,331.669,356.213,359.232,9.66221,10.5325,8.63748,9.18639,IDFdk3,1,11.2476,3.29923,2.42065,1.52058,950.236,950.321,950.055,950.321,1.837623391,1.880220718,1.99781648,1.999910166,206,6,206,0.620467293
244,206,548,S,Fd,6,6000,7Fd,7,21,24.53,10.68,36.46,1.39,1.32,15,0,5,10,5,25,0,0,40,1.07,216.87,0.200001072,548,331.408,328.088,352.167,354.716,6.50114,8.04546,8.4201,8.5027,IDFdk3,1,4.92417,3.83654,3.85545,3.31893,952.785,952.803,952.73,952.803,1.878049805,1.848860993,1.99066951,1.995750454,206,6,206,0.620467293
245,208,467,S,Ep,1,1000,NA,NA,NA,45.98,19.55,66.77,0.49,0.62,0,0,10,5,0,5,0,0,80,1.68,351.25,1.98836151,467,24.7179,17.7778,9.29323,11.1884,11.8341,11.633,11.3387,10.2262,IDFdk3,1,9.45442,4.51481,4.14415,1.58471,945.764,945.935,945.588,945.935,1.908377586,1.952247767,1.986874804,1.98099446,208,1,208,0.159517341
246,209,6,S,Fd,6,6000,1Fd ,1,3,37.31,15.39,52.56,0.85,0.9,5,0,15,20,5,40,0,0,15,2.71,99.46,0.835640992,6,7.06684,0.633026,3.61572,2.26756,13.3268,12.0502,11.6574,11.0046,IDFdk3,1,5.96447,8.49102,5.16323,2.88273,945.966,946.167,945.602,946.167,1.992403306,1.999938967,1.998009463,1.999216957,209,1,209,0.467242213
247,21,377,S,Fd,4,4000,5Fd,5,15,38.7,13.12,44.8,0.71,0.87,40,0,10,15,0,10,0,0,25,0.42,240.26,0.503935033,377,295.159,308.75,274.811,274.855,13.4882,13.7272,9.95833,10.2549,IDFdk3,1,6.25541,4.12765,3.20824,2.74436,874.749,874.932,874.641,874.932,1.425131702,1.625923472,1.083869155,1.084634369,21,3,21,0.374814731
248,210,323,S,Fd,5,5000,7Fd,7,21,23.5,6.95,23.72,1.45,1.34,0,0,10,25,35,10,0,0,20,2.01,66.47,1.399229186,323,39.7756,36.5247,33.5259,29.6966,2.98602,8.53607,8.07842,6.61487,IDFdk3,NA,5.96128,4.7548,3.67821,3.02005,961.243,961.307,961.196,961.307,1.768556051,1.80360036,1.833636239,1.868660914,210,2,210,0.114465364
249,210,450,S,Fd,28,28000,4Fd,4,12,27.36,10.37,35.41,1.27,1.27,15,5,5,30,20,20,0,0,5,0.91,34.4,1.825113498,450,39.3304,30.5159,9.51787,8.96078,7.35022,4.53607,3.23437,3.53064,IDFdk3,1,8.53534,6.13807,7.1067,3.55969,960.818,960.827,960.879,960.827,1.773504042,1.861488282,1.986234077,1.987795191,210,2,210,0.114465364
250,211,141,S,Fd,18,18000,3Fd,3,9,29.83,12.96,44.27,1.15,1.16,5,5,15,10,5,15,0,0,45,3.53,279.03,1.156951596,141,11.4077,7.69347,4.15602,10.9265,8.06957,8.16947,9.40507,9.15733,IDFdk3,1,4.83128,4.12372,5.11231,3.96395,946.584,946.601,946.263,946.601,1.980244603,1.990998464,1.997370401,1.981871149,211,4,211,0.303784275
251,211,283,S,Fd,27,27000,2Fd,2,6,23.4,10.81,36.92,1.62,1.56,25,5,10,10,5,10,0,0,35,2.44,87.13,1.050070005,283,31.3217,26.8339,25.7592,17.9855,14.6191,7.99774,9.0203,8.55109,IDFdk3,1,5.40945,3.58195,3.14007,3.10261,944.583,944.784,944.3,944.784,1.854262008,1.892318893,1.900628469,1.95113469,211,4,211,0.303784275
252,211,33,S,Fd,9,9000,4Fd,4,12,18.08,10.05,34.32,1.73,1.92,15,5,10,40,5,20,0,0,5,0.43,86.42,1.062442139,33,15.7961,24.1243,12.3395,9.82876,14.8404,11.1487,9.92268,11.4474,IDFdk3,8,4.89482,4.07301,3.99857,2.51981,940.232,940.39,940.073,940.39,1.962236525,1.912660916,1.976898478,1.985322337,211,4,211,0.303784275
253,211,69,S,Fd,8,8000,6Fd,6,18,28.68,12.27,41.89,1.14,1.2,25,10,10,5,0,0,0,0,50,1.48,307.33,1.606404826,69,37.4465,20.0714,4.6673,10.8733,8.33935,8.90453,8.43296,9.07171,IDFdk3,1,5.37186,6.10394,4.49664,4.65134,942.903,942.892,942.949,942.892,1.793921426,1.939265678,1.996683989,1.982046725,211,4,211,0.303784275
254,213,356,S,Fd,2,2000,4Fd,4,12,44.73,17.13,58.52,0.55,0.68,5,5,10,65,5,5,0,0,5,0.41,98.13,0.858580412,356,24.2476,11.1873,14.2471,14.0136,8.43788,10.0629,8.09678,8.04302,IDFdk3,1,4.84375,4.12512,7.22383,6.37977,953.604,953.808,953.704,953.808,1.911779247,1.980998185,1.969243367,1.970238275,213,5,213,1.001596392
255,213,460,S,Fd,3,3000,3Fd,3,9,25.92,8.32,28.42,1.29,1.29,10,0,20,30,5,20,0,0,15,1.44,296.57,1.447290848,460,348.628,6.24596,28.0348,21.1944,6.02809,5.78883,6.80011,7.17541,IDFdk3,1,7.75697,5.65413,3.99681,4.22561,955.79,955.812,955.726,955.812,1.980367651,1.994064012,1.882662285,1.932359141,213,5,213,1.001596392
256,214,43,S,Fd,3,3000,6Fd,6,18,22.4,8.9,30.39,1.53,1.6,0,0,5,25,10,35,0,0,30,1.46,299.95,1.49924406,43,358.619,353.926,15.3541,22.0685,7.97656,9.1897,8.08916,7.51171,IDFdk3,1,7.29566,6.89954,4.11054,3.46634,956.403,956.547,956.119,956.547,1.999709537,1.994386063,1.964307833,1.926735331,214,1,214,0.203699711
257,216,53,N,Fd,5,5000,3Fd,3,9,21.88,9.46,32.3,1.55,1.47,10,0,15,45,10,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,11,216,1.466581905
258,216,124,S,Fd,6,6000,NA,NA,NA,24.17,9.23,31.53,1.41,1.4,5,0,5,60,5,20,0,0,0,1.76,38.66,1.780866719,124,323.579,332.216,333.799,346.26,3.56594,4.03369,3.4407,2.94876,IDFdk3,1,7.59535,7.96479,5.02107,3.6031,960.329,960.335,960.286,960.335,1.804676244,1.88471118,1.897250664,1.971383539,216,11,216,1.466581905
259,216,128,N,Fd,27,27000,5Fd,5,15,27.28,8.63,29.46,1.18,1.37,10,0,5,55,5,25,0,0,0,2.66,81.98,1.139518761,128,92.8018,14.6003,5.88677,1.94171,3.02791,3.57144,3.68367,3.94498,IDFdk3,1,5.70122,5.67227,3.1212,2.99751,958.965,959.004,959.03,959.004,0.951118852,1.967707851,1.994726526,1.999425815,216,11,216,1.466581905
260,216,157,S,At,4,4000,NA,NA,NA,30.73,13.9,47.46,1.12,1.1,5,5,35,20,0,10,0,0,25,1.71,188.13,0.010050254,157,26.4311,30.9865,20.5757,22.0324,6.27497,4.94364,5.41501,5.21078,IDFdk3,1,5.16976,4.38781,3.72998,2.54366,955.878,955.927,955.782,955.927,1.895470281,1.85728863,1.936208673,1.926971871,216,11,216,1.466581905
261,216,185,N,Fd,2,2000,4Fd,4,12,19.13,4.8,16.41,1.63,1.64,10,0,15,15,15,40,0,0,0,0.1,116.57,0.552709152,185,272.677,29.3419,13.5583,357.903,2.35242,1.58109,4.13893,3.53867,IDFdk3,1,9.79237,6.48952,4.1666,3.68696,960.181,960.202,960.048,960.202,1.046705467,1.871711157,1.97213188,1.999330311,216,11,216,1.466581905
262,216,185,N,Pl,1,1000,NA,NA,NA,19.13,4.8,16.41,1.63,1.64,10,0,15,15,15,40,0,0,0,0.1,116.57,0.552709152,185,272.677,29.3419,13.5583,357.903,2.35242,1.58109,4.13893,3.53867,IDFdk3,1,9.79237,6.48952,4.1666,3.68696,960.181,960.202,960.048,960.202,1.046705467,1.871711157,1.97213188,1.999330311,216,11,216,1.466581905
263,216,246,N,Fd,25,25000,4Fd,4,12,29.82,12.19,41.62,1.01,1.14,10,15,5,25,5,35,0,0,5,1.21,340.35,1.941764357,246,0.51701,4.4748,11.8095,8.46669,4.65031,3.96526,3.50045,3.72105,IDFdk3,1,5.22042,4.91735,4.14333,3.60736,958.809,958.864,958.914,958.864,1.999959288,1.996951745,1.978833469,1.989101628,216,11,216,1.466581905
264,216,246,N,Pl,2,2000,NA,NA,NA,29.82,12.19,41.62,1.01,1.14,10,15,5,25,5,35,0,0,5,1.21,340.35,1.941764357,246,0.51701,4.4748,11.8095,8.46669,4.65031,3.96526,3.50045,3.72105,IDFdk3,1,5.22042,4.91735,4.14333,3.60736,958.809,958.864,958.914,958.864,1.999959288,1.996951745,1.978833469,1.989101628,216,11,216,1.466581905
265,216,246,N,Sx,1,1000,NA,NA,NA,29.82,12.19,41.62,1.01,1.14,10,15,5,25,5,35,0,0,5,1.21,340.35,1.941764357,246,0.51701,4.4748,11.8095,8.46669,4.65031,3.96526,3.50045,3.72105,IDFdk3,1,5.22042,4.91735,4.14333,3.60736,958.809,958.864,958.914,958.864,1.999959288,1.996951745,1.978833469,1.989101628,216,11,216,1.466581905
266,216,322,N,At,1,1000,NA,NA,NA,15.26,5.34,18.23,1.86,2.04,5,5,5,10,5,35,0,0,35,0.41,194.04,0.029873404,322,101.15,50.6443,65.827,35.3338,3.32198,2.22698,4.19205,3.81761,IDFdk3,1,7.55396,7.99277,5.00646,3.11401,959.845,959.875,959.893,959.875,0.806621767,1.634132861,1.409493162,1.815796558,216,11,216,1.466581905
267,216,344,S,Fd,1,1000,1Fd,1,3,40.93,16.29,55.61,0.69,0.77,5,0,15,45,5,20,0,0,10,1.41,149.04,0.142473344,344,15.162,19.0665,25.2877,25.8624,3.87086,4.46556,4.8763,5.03313,IDFdk3,1,5.82637,6.36523,5.00225,4.02689,956.221,956.234,956.126,956.234,1.965190173,1.94514007,1.904174272,1.899844234,216,11,216,1.466581905
268,216,586,S,Ep,1,1000,NA,NA,NA,54.34,19.63,67.05,0.4,0.42,0,0,5,35,5,40,0,0,15,3.65,205.27,0.09569381,586,12.136,16.5672,19.5278,19.508,4.96088,5.83297,6.07677,6.21225,IDFdk3,1,10.0252,10.5476,6.01732,12.0505,955.136,955.169,955.024,955.169,1.977651337,1.958485965,1.942479417,1.942594874,216,11,216,1.466581905
269,216,586,S,Fd,2,2000,1Fd,1,3,54.34,19.63,67.05,0.4,0.42,0,0,5,35,5,40,0,0,15,3.65,205.27,0.09569381,586,12.136,16.5672,19.5278,19.508,4.96088,5.83297,6.07677,6.21225,IDFdk3,1,10.0252,10.5476,6.01732,12.0505,955.136,955.169,955.024,955.169,1.977651337,1.958485965,1.942479417,1.942594874,216,11,216,1.466581905
270,217,159,S,Fd,2,2000,6Fd,6,18,31.13,11.27,38.5,1.03,1.08,10,0,5,30,5,30,0,0,20,1.25,188.13,0.010050254,159,13.7228,6.98508,16.5284,20.004,8.11746,10.3452,9.25639,7.56348,IDFdk3,1,9.7193,9.86701,4.74507,3.93634,958.481,958.509,958.487,958.509,1.971454797,1.992577853,1.958678838,1.939668741,217,3,217,0.245336039
271,217,169,S,Fd,3,3000,5Fd,5,15,34.84,15.47,52.84,0.97,0.94,5,0,40,0,0,5,0,0,50,2.67,282.53,1.216950772,169,48.8258,8.31028,13.6444,12.101,7.72963,6.75928,6.29898,6.02351,IDFdk3,1,5.07447,5.20044,4.04162,5.63533,957.861,957.949,957.943,957.949,1.658350585,1.989499873,1.971778491,1.977779578,217,3,217,0.245336039
272,218,243,S,Fd,1,1000,1 Fd,1,3,21.49,8.26,28.22,1.4,1.78,5,0,5,20,55,5,0,0,10,2.18,34.51,1.82402732,243,58.5277,28.9801,33.2078,23.2453,5.18918,4.84606,5.40529,5.37656,IDFdk3,1,6.57895,6.09282,4.66206,5.76462,959.332,959.429,959.231,959.429,1.522086289,1.874788039,1.836689763,1.918823588,218,1,218,0.187206002
273,219,507,S,Fd,3,3000,3Fd,3,9,37.52,14.01,47.85,0.89,0.9,55,0,15,5,0,10,0,0,15,1.17,76.19,1.238702949,507,15.9089,5.85839,8.07355,12.6352,14.6599,11.2718,9.31427,9.01572,IDFdk3,1,3.95859,3.34692,4.59679,2.25812,950.184,950.203,950.079,950.203,1.961698743,1.994777206,1.990088598,1.97578256,219,1,219,0.147757253
274,220,222,S,Fd,19,19000,5Fd,5,15,24.51,6.81,23.24,1.32,1.34,10,5,5,20,5,50,0,0,5,0.84,0.3,1.999986292,222,49.4983,353.463,353.278,357.326,5.99807,6.57081,8.07353,8.70073,IDFdk3,1,5.45588,5.15381,4.5565,3.87174,955.077,955.201,955.174,955.201,1.64947061,1.993498545,1.993125778,1.998911148,220,8,220,1.268680044
275,220,222,S,Sx,2,2000,NA,NA,NA,24.51,6.81,23.24,1.32,1.34,10,5,5,20,5,50,0,0,5,0.84,0.3,1.999986292,222,49.4983,353.463,353.278,357.326,5.99807,6.57081,8.07353,8.70073,IDFdk3,1,5.45588,5.15381,4.5565,3.87174,955.077,955.201,955.174,955.201,1.64947061,1.993498545,1.993125778,1.998911148,220,8,220,1.268680044
276,220,240,S,Fd,3,3000,1Fd,1,3,45.36,19.15,65.4,0.64,0.63,0,0,20,40,15,15,0,0,10,5.06,180,0,240,306.629,327.489,354.98,353.717,12.8579,8.08552,8.06039,7.68018,IDFdk3,1,4.36349,3.72844,2.93984,3.08272,957.333,957.427,957.446,957.427,1.596631141,1.843288276,1.996164214,1.993993471,220,8,220,1.268680044
277,220,378,S,Fd,3,3000,4Fd ,4,12,27.58,11.42,38.99,1.22,1.24,20,5,5,45,5,15,0,0,5,0.49,225,0.292893219,378,347.538,345.85,356.913,356.009,6.87665,6.85195,5.35537,5.60709,IDFdk3,1,5.91885,5.22038,4.81876,5.59765,961.41,961.443,961.424,961.443,1.976439341,1.969659052,1.998548915,1.997574995,220,8,220,1.268680044
278,220,411,S,Fd,6,6000,4Fd,4,12,44,17.81,60.83,0.71,0.67,35,0,15,5,5,20,5,0,10,2.04,280.3,1.178802215,411,342.46,353.295,0.678687,356.065,5.55937,6.63258,7.6519,7.60544,IDFdk3,1,4.73526,4.08726,5.76295,5.06591,957.908,957.933,957.762,957.933,1.953506786,1.993160464,1.999929845,1.997642545,220,8,220,1.268680044
279,220,479,S,Fd,1,1000,1Fd,1,3,46.84,19.86,67.82,0.57,0.59,5,0,15,25,5,20,0,0,30,1.57,217.93,0.211237662,479,16.4565,13.2343,355.172,356.374,8.03642,8.983,6.79535,7.4253,IDFdk3,1,6.88415,7.02049,4.60045,4.78205,956.897,957.052,956.748,957.052,1.959035088,1.973442027,1.996451848,1.997998132,220,8,220,1.268680044
280,220,96,S,Fd,1,1000,1Fd,1,3,43.72,18.48,63.12,0.69,0.69,5,0,25,15,20,20,0,0,15,2.1,161.57,0.051289392,96,349.877,4.20784,4.42624,356.321,4.26253,5.28731,5.35808,5.72347,IDFdk3,1,7.10536,6.26862,7.50094,2.61891,960.939,960.995,960.912,960.995,1.984432704,1.997304446,1.997017512,1.997939204,220,8,220,1.268680044
281,223,371,S,Fd,2,2000,4Fd,4,12,26.65,9.53,32.54,1.23,1.29,35,0,20,5,5,15,0,0,20,1.05,161.57,0.051289392,371,12.3536,19.6516,16.2364,20.7219,10.4165,7.28343,5.88409,5.94921,IDFdk3,1,6.97678,4.15513,6.92377,3.53937,959.83,959.861,959.64,959.861,1.976845858,1.941754967,1.960116249,1.935308855,223,1,223,0.149951707
282,225,188,S,Fd,8,8000,NA,NA,NA,51.88,20.1,68.66,0.43,0.46,0,0,10,40,10,35,0,0,5,0.13,107.4,0.700959208,188,44.5163,22.0019,16.3227,14.3701,7.66844,7.44942,7.3865,7.82477,IDFdk3,1,6.50956,6.3201,4.35746,3.50691,956.373,956.467,956.21,956.467,1.71305102,1.927171432,1.959694019,1.968712809,225,3,225,0.125146689
283,225,370,S,Fd,1,1000,5Fd,5,15,34.08,9.75,33.28,0.96,0.95,35,0,5,15,5,25,0,0,15,1.73,106.03,0.723859367,370,22.073,8.95629,22.0008,15.5332,9.5056,9.87728,8.49374,8.5175,IDFdk3,1,7.69567,8.04365,5.39979,5.95664,955.758,955.794,955.992,955.794,1.926705819,1.987807394,1.927178624,1.96347544,225,3,225,0.125146689
284,226,97,N,Fd,9,9000,3Fd,3,9,19.35,7.96,27.19,2.21,1.82,50,0,15,10,5,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,2,226,0.1485125
285,226,97,N,Sx,1,1000,NA,NA,NA,19.35,7.96,27.19,2.21,1.82,50,0,15,10,5,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,2,226,0.1485125
286,226,265,N,Fd,3,3000,2Fd,2,6,21.71,9.35,31.94,1.63,1.57,40,0,20,0,10,10,0,0,15,1.17,180,0,265,305.729,311.821,313.338,326.174,20.9355,21.714,18.3207,9.48597,IDFdk3,1,11.747,12.2885,4.56488,4.70708,953.886,954.155,954.08,954.155,1.583952169,1.666805657,1.686300879,1.830731945,226,2,226,0.1485125
287,227,585,S,Fd,1,1000,2Fd,2,6,31.82,15.01,51.26,1.05,1.1,0,0,5,45,10,25,0,0,15,2.06,192.87,0.025122046,585,16.8641,4.42039,3.38255,5.69615,4.18941,2.00946,4.91365,4.09554,IDFdk3,1,4.33029,9.39536,3.26284,2.2338,963.012,963.055,962.88,963.055,1.956995542,1.997025387,1.998257844,1.995062242,227,1,227,0.120562413
288,228,399,S,Fd,3,3000,5Fd,5,15,24.63,9.8,33.47,1.48,1.45,0,5,10,15,40,15,0,0,15,1.8,70.22,1.33840947,399,341.528,10.6231,346.975,339.38,3.7637,2.34658,2.67362,2.54249,IDFdk3,1,4.4588,5.98057,11.1917,9.60653,964.118,964.12,964.067,964.12,1.948478606,1.982861105,1.974271819,1.935936663,228,1,228,0.382949552
289,229,565,S,Fd,4,4000,4Fd,4,12,32.12,13.83,47.22,1.02,1.07,5,0,5,25,5,50,0,0,10,0.73,156.04,0.086170809,565,93.5865,54.1828,17.0341,13.0955,5.34188,4.03633,3.0357,3.30565,IDFdk3,1,10.2787,7.07301,6.01314,5.26122,964.313,964.37,964.403,964.37,0.937444637,1.585201127,1.956130579,1.973993765,229,2,229,0.59194085
290,229,565,S,Sx,1,1000,NA,NA,NA,32.12,13.83,47.22,1.02,1.07,5,0,5,25,5,50,0,0,10,0.73,156.04,0.086170809,565,93.5865,54.1828,17.0341,13.0955,5.34188,4.03633,3.0357,3.30565,IDFdk3,1,10.2787,7.07301,6.01314,5.26122,964.313,964.37,964.403,964.37,0.937444637,1.585201127,1.956130579,1.973993765,229,2,229,0.59194085
291,230,276,S,Fd,5,5000,1Fd,1,3,51.19,17.99,61.44,0.43,0.49,5,0,20,30,10,25,0,0,10,1.98,349.06,1.98182646,276,355.579,23.6491,15.6879,12.4887,7.15554,8.07857,7.74233,8.19719,IDFdk3,1,4.39143,3.6724,4.06189,5.19187,957.134,957.174,957.11,957.174,1.997024566,1.916019311,1.962748872,1.976338675,230,2,230,0.192008555
292,231,567,S,Fd,9,9000,1Fd,1,3,36.39,15.09,51.55,0.95,0.92,0,0,0,40,5,50,0,0,5,0.65,56.31,1.554699216,567,33.3976,25.8214,21.3033,19.8042,10.8208,8.71507,8.3311,8.83848,IDFdk3,1,5.04623,4.04764,4.3241,3.63612,956.384,956.452,956.329,956.452,1.834870921,1.90015615,1.931670304,1.940855936,231,2,231,0.114344297
293,232,166,S,Fd,18,18000,NA,NA,NA,37.59,12.48,42.61,0.88,0.82,10,0,5,45,5,30,0,0,5,0.99,343.3,1.957822495,166,19.9267,8.2575,25.177,25.9479,0.463381,5.58039,6.0312,6.97266,IDFdk3,1,8.25883,7.83821,4.12494,4.25957,959.973,960.102,960.071,960.102,1.940129407,1.989632595,1.904997898,1.899192293,232,2,232,0.305597208
294,232,559,S,Fd,3,3000,3 Fd,3,9,35.7,15.9,54.28,0.93,0.9,0,0,10,45,5,30,0,0,10,0.56,135,0.292893219,559,16.7231,13.8227,30.2366,22.3866,5.79868,7.6448,7.30801,7.37711,IDFdk3,1,5.57983,4.69052,4.77482,3.03098,960.375,960.409,960.176,960.409,1.957706562,1.971039699,1.863953301,1.924635131,232,2,232,0.305597208
295,235,340,S,Fd,3,3000,3Fd,3,9,24.5,12.24,41.8,1.34,1.33,10,0,5,60,5,15,0,0,5,0.22,237.26,0.459172326,340,64.608,62.0455,356.452,24.8445,15.5165,5.95188,2.76883,2.23984,IDFdk3,1,13.2782,3.84745,4.23105,3.00658,964.13,964.279,964.03,964.279,1.428809,1.468770244,1.998083304,1.907451428,235,1,235,0.106767029
296,236,509,S,Fd,1,1000,1Fd,1,3,20.01,8.62,29.43,1.73,1.86,0,0,15,40,10,10,5,0,20,0.5,119.06,0.514274746,509,345.519,351.122,14.145,6.79623,4.59783,4.22157,3.21626,4.25959,IDFdk3,1,6.24077,5.77488,8.26649,4.79572,966.436,966.528,966.383,966.528,1.968230616,1.988019197,1.969680381,1.992973297,236,3,236,0.336801798
297,237,84,N,At,1,1000,NA,NA,NA,38.42,13.68,46.73,0.8,0.86,10,0,25,0,30,5,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,4,237,0.193708431
298,237,501,S,Fd,2,2000,2 Fd,2,6,19.86,8.17,27.9,1.65,1.65,5,0,20,45,0,10,0,0,5,1.44,260.79,0.839946527,501,92.0573,92.9325,77.8908,61.7532,3.54919,2.31894,2.50149,3.03083,IDFdk3,1,4.09066,3.9158,4.25955,4.22831,960.92,960.916,960.981,960.916,0.964101056,0.948840563,1.209775563,1.473270468,237,4,237,0.193708431
299,237,599,N,Fd,1,1000,1Fd,1,3,18.97,6.96,23.77,1.66,1.72,40,0,20,15,0,10,0,0,10,1.75,6.71,1.993150272,599,67.7367,92.1131,73.0283,57.0291,4.11209,4.42806,3.55621,3.01776,IDFdk3,1,6.23364,9.06799,2.0137,8.6486,960.58,960.592,960.566,960.592,1.378863452,0.963127808,1.291899323,1.544213012,237,4,237,0.193708431
